"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1233","TC-014: Add task - task name contains emojis @smoke @add-task @view-list @TC-014","chromium","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","413","TC-001: Title @smoke @header @TC-001","webkit","2026-07-27","passed","2026-07-27","","home-header-nav.test.js","",""
"","1798","TC-014: Add task - task name contains emojis @smoke @add-task @view-list @TC-014","webkit","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","1731","TC-016.Like It: Add task - non-default priority level @smoke @add-task @view-list @priority @TC-016","webkit","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","1737","TC-016.Gotta Have It: Add task - non-default priority level @smoke @add-task @view-list @priority @TC-016","webkit","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","1241","TC-009: Current Week Button - from Next Week @smoke @week @week-nav @TC-009","chromium","2026-07-27","passed","2026-07-27","","home-header-nav.test.js","",""
"","1158","TC-006: Previous Week Button - All week navigation buttons enabled @smoke @week @week-nav @TC-006","chromium","2026-07-27","passed","2026-07-27","","home-header-nav.test.js","",""
"","1247","TC-016.Gotta Have It: Add task - non-default priority level @smoke @add-task @view-list @priority @TC-016","chromium","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","1263","TC-016.Tada: Add task - non-default priority level @smoke @add-task @view-list @priority @TC-016","chromium","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","1283","TC-011.1: Add task - valid name with defaults @smoke @add-task @view-list @user1 @TC-011","chromium","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","225","TC-005: Current Week Button - Default State @smoke @week @week-nav @TC-005","chromium","2026-07-27","passed","2026-07-27","","home-header-nav.test.js","",""
"","1475","TC-007: Next Week Button - All week navigation buttons enabled @smoke @week @week-nav @TC-007","webkit","2026-07-27","passed","2026-07-27","","home-header-nav.test.js","",""
"","1277","TC-021: Add task - repeat day requires selection @smoke @add-task @repeat-task @TC-021","chromium","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","1811","TC-015: Add task - non-default owner @smoke @add-task @view-list @TC-015","webkit","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","2283","TC-020: Add task - repeat every other day @smoke @add-task @view-list @repeat-task @TC-020","webkit","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","1265","TC-016.Love It: Add task - non-default priority level @smoke @add-task @view-list @priority @TC-016","chromium","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","1590","TC-019: Add task - repeat every day @smoke @add-task @view-list @repeat-task @TC-019","chromium","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","2428","TC-017: Add task - repeat task count @smoke @add-task @view-list @TC-017","webkit","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","1473","TC-010:	Add task - empty task name not allowed @smoke @add-task @TC-010","chromium","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","415","TC-005: Current Week Button - Default State @smoke @week @week-nav @TC-005","webkit","2026-07-27","passed","2026-07-27","","home-header-nav.test.js","",""
"","1808","TC-012: Add task - task name exceeds max character limit @smoke @add-task @view-list @TC-012","webkit","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","1527","TC-006: Previous Week Button - All week navigation buttons enabled @smoke @week @week-nav @TC-006","webkit","2026-07-27","passed","2026-07-27","","home-header-nav.test.js","",""
"","1764","TC-013: Add task - task name contains special characters @smoke @add-task @view-list @TC-013","webkit","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","1255","TC-011.2: Add task - valid name with defaults @smoke @add-task @view-list @user2 @TC-011","chromium","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","234","TC-002: Week Label - Default @smoke @week @week-label @TC-002","chromium","2026-07-27","passed","2026-07-27","","home-header-nav.test.js","",""
"","228","TC-001: Title @smoke @header @TC-001","chromium","2026-07-27","passed","2026-07-27","","home-header-nav.test.js","",""
"","1151","TC-003: Week Label - Previous Week @smoke @week @week-label @TC-003","chromium","2026-07-27","passed","2026-07-27","","home-header-nav.test.js","",""
"","1247","TC-013: Add task - task name contains special characters @smoke @add-task @view-list @TC-013","chromium","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","1927","TC-018: Add task - repeat task count must not exceed maximum @smoke @add-task @repeat-task @TC-018","webkit","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","1884","TC-011.1: Add task - valid name with defaults @smoke @add-task @view-list @user1 @TC-011","webkit","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","1301","TC-018: Add task - repeat task count must not exceed maximum @smoke @add-task @repeat-task @TC-018","chromium","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","1248","TC-012: Add task - task name exceeds max character limit @smoke @add-task @view-list @TC-012","chromium","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","1273","TC-016.Like It: Add task - non-default priority level @smoke @add-task @view-list @priority @TC-016","chromium","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","1156","TC-004: Week Label - Next Week @smoke @week @week-label @TC-004","chromium","2026-07-27","passed","2026-07-27","","home-header-nav.test.js","",""
"","1568","TC-008: Current Week Button - from Previous Week @smoke @week @week-nav @TC-008","webkit","2026-07-27","passed","2026-07-27","","home-header-nav.test.js","",""
"","1753","TC-016.Love It: Add task - non-default priority level @smoke @add-task @view-list @priority @TC-016","webkit","2026-07-27","passed","2026-07-27","","add-task.test.js","",""
"","1600","TC-009: Current Week Button - from Next Week @smoke @week @week-nav @TC-009","webkit","2026-07-27","passed","2026-07-27","","home-header-nav.test.js","",""
